"acq_PA","acq_PE","acq_tot","sim_id","scenario"
46,42,88,1356,0
32,30,62,1357,0
29,40,69,1358,0
45,49,94,1359,0
42,43,85,1360,0
42,36,78,1361,0
45,30,75,1362,0
42,41,83,1363,0
40,21,61,1364,0
24,28,52,1365,0
57,40,97,1366,0
37,33,70,1367,0
37,33,70,1368,0
43,30,73,1369,0
41,34,75,1370,0
47,34,81,1371,0
48,31,79,1372,0
33,30,63,1373,0
38,37,75,1374,0
35,39,74,1375,0
33,34,67,1376,0
34,34,68,1377,0
44,42,86,1378,0
58,33,91,1379,0
35,35,70,1380,0
46,31,77,1381,0
35,39,74,1382,0
28,38,66,1383,0
49,38,87,1384,0
39,29,68,1385,0
51,38,89,1386,0
37,40,77,1387,0
42,42,84,1388,0
46,32,78,1389,0
44,35,79,1390,0
41,35,76,1391,0
44,31,75,1392,0
46,38,84,1393,0
45,30,75,1394,0
36,29,65,1395,0
34,40,74,1396,0
36,50,86,1397,0
36,34,70,1398,0
41,30,71,1399,0
37,32,69,1400,0
43,28,71,1401,0
40,30,70,1402,0
44,40,84,1403,0
43,39,82,1404,0
40,37,77,1405,0
46,31,77,1406,0
32,32,64,1407,0
37,39,76,1408,0
42,33,75,1409,0
47,39,86,1410,0
41,32,73,1411,0
47,34,81,1412,0
33,31,64,1413,0
45,43,88,1414,0
44,46,90,1415,0
34,30,64,1416,0
43,47,90,1417,0
44,34,78,1418,0
45,36,81,1419,0
35,38,73,1420,0
43,28,71,1421,0
38,31,69,1422,0
37,31,68,1423,0
43,45,88,1424,0
31,43,74,1425,0
39,46,85,1426,0
49,36,85,1427,0
37,28,65,1428,0
41,39,80,1429,0
38,26,64,1430,0
37,39,76,1431,0
28,24,52,1432,0
56,37,93,1433,0
43,34,77,1434,0
36,22,58,1435,0
42,31,73,1436,0
40,30,70,1437,0
30,24,54,1438,0
37,44,81,1439,0
46,37,83,1440,0
40,34,74,1441,0
44,28,72,1442,0
39,37,76,1443,0
42,38,80,1444,0
34,31,65,1445,0
38,29,67,1446,0
41,45,86,1447,0
46,38,84,1448,0
44,33,77,1449,0
37,35,72,1450,0
43,39,82,1451,0
40,37,77,1452,0
38,42,80,1453,0
35,30,65,1454,0
47,41,88,1455,0
36,28,64,1456,0
51,42,93,1457,0
39,30,69,1458,0
42,40,82,1459,0
46,34,80,1460,0
37,29,66,1461,0
32,27,59,1462,0
41,29,70,1463,0
44,43,87,1464,0
36,35,71,1465,0
42,35,77,1466,0
40,36,76,1467,0
44,32,76,1468,0
41,29,70,1469,0
41,44,85,1470,0
49,30,79,1471,0
45,42,87,1472,0
36,37,73,1473,0
40,34,74,1474,0
46,38,84,1475,0
34,34,68,1476,0
34,24,58,1477,0
21,31,52,1478,0
46,37,83,1479,0
41,20,61,1480,0
38,34,72,1481,0
30,31,61,1482,0
41,35,76,1483,0
37,42,79,1484,0
49,24,73,1485,0
47,45,92,1486,0
35,34,69,1487,0
42,20,62,1488,0
38,30,68,1489,0
34,40,74,1490,0
45,32,77,1491,0
37,33,70,1492,0
37,26,63,1493,0
38,42,80,1494,0
50,49,99,1495,0
43,26,69,1496,0
37,35,72,1497,0
47,32,79,1498,0
31,20,51,1499,0
37,36,73,1500,0
39,35,74,1501,0
33,27,60,1502,0
48,39,87,1503,0
48,38,86,1504,0
36,28,64,1505,0
45,38,83,1506,0
39,27,66,1507,0
33,40,73,1508,0
32,32,64,1509,0
40,44,84,1510,0
36,29,65,1511,0
28,26,54,1512,0
44,30,74,1513,0
34,30,64,1514,0
39,26,65,1515,0
46,30,76,1516,0
32,34,66,1517,0
45,44,89,1518,0
43,41,84,1519,0
41,32,73,1520,0
39,31,70,1521,0
43,33,76,1522,0
50,45,95,1523,0
43,41,84,1524,0
28,27,55,1525,0
40,33,73,1526,0
40,38,78,1527,0
36,42,78,1528,0
43,35,78,1529,0
38,40,78,1530,0
39,32,71,1531,0
44,23,67,1532,0
39,19,58,1533,0
49,41,90,1534,0
45,37,82,1535,0
40,28,68,1536,0
42,39,81,1537,0
39,37,76,1538,0
48,41,89,1539,0
26,21,47,1540,0
46,43,89,1541,0
38,40,78,1542,0
47,38,85,1543,0
29,27,56,1544,0
42,30,72,1545,0
45,33,78,1546,0
43,39,82,1547,0
40,48,88,1548,0
33,31,64,1549,0
38,20,58,1550,0
38,35,73,1551,0
25,34,59,1552,0
35,40,75,1553,0
36,51,87,1554,0
39,28,67,1555,0
47,38,85,1556,0
37,38,75,1557,0
42,30,72,1558,0
39,39,78,1559,0
52,41,93,1560,0
43,25,68,1561,0
33,34,67,1562,0
32,30,62,1563,0
38,36,74,1564,0
33,26,59,1565,0
41,38,79,1566,0
35,35,70,1567,0
48,34,82,1568,0
44,36,80,1569,0
37,31,68,1570,0
35,34,69,1571,0
42,33,75,1572,0
39,24,63,1573,0
47,34,81,1574,0
50,27,77,1575,0
35,28,63,1576,0
45,41,86,1577,0
30,31,61,1578,0
37,33,70,1579,0
42,40,82,1580,0
35,29,64,1581,0
52,44,96,1582,0
38,32,70,1583,0
47,47,94,1584,0
31,39,70,1585,0
42,47,89,1586,0
37,30,67,1587,0
38,35,73,1588,0
42,32,74,1589,0
50,41,91,1590,0
40,23,63,1591,0
39,35,74,1592,0
42,25,67,1593,0
44,30,74,1594,0
40,30,70,1595,0
36,34,70,1596,0
35,26,61,1597,0
46,41,87,1598,0
46,45,91,1599,0
41,42,83,1600,0
41,46,87,1601,0
38,31,69,1602,0
40,27,67,1603,0
44,34,78,1604,0
40,35,75,1605,0
45,32,77,1606,0
35,34,69,1607,0
46,39,85,1608,0
43,28,71,1609,0
32,32,64,1610,0
29,32,61,1611,0
37,35,72,1612,0
43,38,81,1613,0
38,41,79,1614,0
36,25,61,1615,0
43,42,85,1616,0
43,36,79,1617,0
35,46,81,1618,0
37,22,59,1619,0
39,31,70,1620,0
44,33,77,1621,0
41,31,72,1622,0
45,27,72,1623,0
36,35,71,1624,0
44,35,79,1625,0
48,39,87,1626,0
35,38,73,1627,0
32,44,76,1628,0
46,29,75,1629,0
44,41,85,1630,0
36,32,68,1631,0
34,33,67,1632,0
47,45,92,1633,0
37,31,68,1634,0
35,41,76,1635,0
50,40,90,1636,0
30,32,62,1637,0
37,26,63,1638,0
39,33,72,1639,0
37,33,70,1640,0
43,38,81,1641,0
30,34,64,1642,0
42,37,79,1643,0
41,26,67,1644,0
46,38,84,1645,0
47,33,80,1646,0
38,29,67,1647,0
41,34,75,1648,0
35,36,71,1649,0
47,38,85,1650,0
51,40,91,1651,0
37,37,74,1652,0
37,37,74,1653,0
44,37,81,1654,0
40,33,73,1655,0
37,32,69,1656,0
44,41,85,1657,0
48,36,84,1658,0
52,38,90,1659,0
43,36,79,1660,0
27,48,75,1661,0
48,38,86,1662,0
53,33,86,1663,0
41,39,80,1664,0
34,32,66,1665,0
50,38,88,1666,0
39,35,74,1667,0
48,28,76,1668,0
43,39,82,1669,0
45,49,94,1670,0
30,21,51,1671,0
33,30,63,1672,0
45,32,77,1673,0
34,19,53,1674,0
30,38,68,1675,0
33,30,63,1676,0
37,28,65,1677,0
31,26,57,1678,0
41,29,70,1679,0
39,28,67,1680,0
37,44,81,1681,0
36,40,76,1682,0
35,33,68,1683,0
33,35,68,1684,0
45,38,83,1685,0
39,41,80,1686,0
29,33,62,1687,0
37,30,67,1688,0
40,44,84,1689,0
40,36,76,1690,0
35,26,61,1691,0
43,37,80,1692,0
38,25,63,1693,0
43,34,77,1694,0
45,27,72,1695,0
37,42,79,1696,0
33,41,74,1697,0
49,36,85,1698,0
39,28,67,1699,0
40,41,81,1700,0
33,32,65,1701,0
40,41,81,1702,0
40,15,55,1703,0
35,36,71,1704,0
30,25,55,1705,0
33,32,65,1706,0
40,40,80,1707,0
50,38,88,1708,0
45,36,81,1709,0
56,40,96,1710,0
44,24,68,1711,0
36,43,79,1712,0
35,45,80,1713,0
56,35,91,1714,0
38,29,67,1715,0
38,28,66,1716,0
40,24,64,1717,0
32,24,56,1718,0
40,33,73,1719,0
44,44,88,1720,0
41,36,77,1721,0
40,32,72,1722,0
49,43,92,1723,0
39,31,70,1724,0
45,31,76,1725,0
50,38,88,1726,0
45,34,79,1727,0
45,54,99,1728,0
37,25,62,1729,0
34,36,70,1730,0
45,33,78,1731,0
37,27,64,1732,0
39,31,70,1733,0
40,36,76,1734,0
40,34,74,1735,0
31,36,67,1736,0
41,41,82,1737,0
41,34,75,1738,0
42,41,83,1739,0
38,30,68,1740,0
41,40,81,1741,0
36,26,62,1742,0
44,43,87,1743,0
44,40,84,1744,0
44,34,78,1745,0
39,44,83,1746,0
38,31,69,1747,0
29,28,57,1748,0
48,55,103,1749,0
30,43,73,1750,0
40,29,69,1751,0
41,36,77,1752,0
37,30,67,1753,0
26,27,53,1754,0
44,43,87,1755,0
43,43,86,1756,0
40,27,67,1757,0
42,36,78,1758,0
41,36,77,1759,0
35,47,82,1760,0
32,26,58,1761,0
37,25,62,1762,0
46,25,71,1763,0
50,49,99,1764,0
50,29,79,1765,0
41,41,82,1766,0
40,40,80,1767,0
34,26,60,1768,0
43,42,85,1769,0
36,32,68,1770,0
41,39,80,1771,0
41,34,75,1772,0
42,35,77,1773,0
48,34,82,1774,0
38,36,74,1775,0
30,29,59,1776,0
29,31,60,1777,0
40,30,70,1778,0
29,22,51,1779,0
39,35,74,1780,0
45,41,86,1781,0
41,39,80,1782,0
42,29,71,1783,0
33,34,67,1784,0
32,27,59,1785,0
29,32,61,1786,0
28,32,60,1787,0
41,31,72,1788,0
42,30,72,1789,0
43,34,77,1790,0
44,32,76,1791,0
49,37,86,1792,0
41,36,77,1793,0
40,35,75,1794,0
32,35,67,1795,0
45,35,80,1796,0
30,23,53,1797,0
49,33,82,1798,0
52,32,84,1799,0
47,35,82,1800,0
46,37,83,1801,0
45,33,78,1802,0
38,23,61,1803,0
46,40,86,1804,0
34,38,72,1805,0
48,32,80,1806,0
44,28,72,1807,0
49,42,91,1808,0
49,39,88,1809,0
43,36,79,1810,0
44,35,79,1811,0
37,27,64,1812,0
43,33,76,1813,0
30,37,67,1814,0
37,33,70,1815,0
55,35,90,1816,0
39,42,81,1817,0
44,29,73,1818,0
38,48,86,1819,0
41,45,86,1820,0
36,45,81,1821,0
35,32,67,1822,0
43,43,86,1823,0
43,36,79,1824,0
49,39,88,1825,0
38,26,64,1826,0
45,32,77,1827,0
44,37,81,1828,0
39,30,69,1829,0
36,27,63,1830,0
35,33,68,1831,0
32,27,59,1832,0
39,37,76,1833,0
38,37,75,1834,0
44,33,77,1835,0
35,42,77,1836,0
52,30,82,1837,0
37,39,76,1838,0
42,28,70,1839,0
42,33,75,1840,0
43,32,75,1841,0
47,48,95,1842,0
30,32,62,1843,0
47,41,88,1844,0
36,35,71,1845,0
49,30,79,1846,0
34,30,64,1847,0
37,38,75,1848,0
48,41,89,1849,0
28,27,55,1850,0
39,25,64,1851,0
44,35,79,1852,0
29,34,63,1853,0
40,39,79,1854,0
31,29,60,1855,0
37,23,60,1856,0
41,36,77,1857,0
45,37,82,1858,0
52,56,108,1859,0
44,40,84,1860,0
39,36,75,1861,0
47,38,85,1862,0
42,32,74,1863,0
36,35,71,1864,0
34,28,62,1865,0
47,28,75,1866,0
43,29,72,1867,0
50,44,94,1868,0
45,36,81,1869,0
35,37,72,1870,0
36,27,63,1871,0
39,43,82,1872,0
45,41,86,1873,0
36,32,68,1874,0
41,33,74,1875,0
36,32,68,1876,0
30,37,67,1877,0
42,28,70,1878,0
43,38,81,1879,0
49,46,95,1880,0
36,25,61,1881,0
51,40,91,1882,0
50,42,92,1883,0
47,42,89,1884,0
35,21,56,1885,0
42,38,80,1886,0
38,38,76,1887,0
43,34,77,1888,0
49,35,84,1889,0
34,34,68,1890,0
39,36,75,1891,0
44,31,75,1892,0
33,27,60,1893,0
53,36,89,1894,0
35,19,54,1895,0
33,44,77,1896,0
42,21,63,1897,0
43,35,78,1898,0
45,45,90,1899,0
42,41,83,1900,0
46,35,81,1901,0
41,32,73,1902,0
52,46,98,1903,0
51,35,86,1904,0
33,33,66,1905,0
44,35,79,1906,0
43,31,74,1907,0
33,33,66,1908,0
40,27,67,1909,0
47,38,85,1910,0
32,33,65,1911,0
40,44,84,1912,0
41,35,76,1913,0
40,34,74,1914,0
42,34,76,1915,0
39,42,81,1916,0
49,35,84,1917,0
44,28,72,1918,0
44,32,76,1919,0
45,31,76,1920,0
49,48,97,1921,0
44,32,76,1922,0
45,32,77,1923,0
39,40,79,1924,0
38,48,86,1925,0
46,45,91,1926,0
35,27,62,1927,0
29,29,58,1928,0
39,33,72,1929,0
39,30,69,1930,0
35,38,73,1931,0
45,37,82,1932,0
42,36,78,1933,0
38,32,70,1934,0
47,43,90,1935,0
47,30,77,1936,0
38,36,74,1937,0
41,43,84,1938,0
45,33,78,1939,0
44,33,77,1940,0
43,35,78,1941,0
37,33,70,1942,0
49,41,90,1943,0
42,37,79,1944,0
40,35,75,1945,0
31,29,60,1946,0
33,26,59,1947,0
29,29,58,1948,0
40,34,74,1949,0
35,29,64,1950,0
48,30,78,1951,0
32,31,63,1952,0
41,37,78,1953,0
43,45,88,1954,0
36,34,70,1955,0
43,28,71,1956,0
41,40,81,1957,0
31,37,68,1958,0
41,28,69,1959,0
34,33,67,1960,0
46,37,83,1961,0
39,37,76,1962,0
39,36,75,1963,0
43,37,80,1964,0
50,35,85,1965,0
44,28,72,1966,0
37,21,58,1967,0
46,44,90,1968,0
41,38,79,1969,0
42,31,73,1970,0
42,36,78,1971,0
42,29,71,1972,0
40,39,79,1973,0
47,36,83,1974,0
41,36,77,1975,0
53,33,86,1976,0
42,26,68,1977,0
38,32,70,1978,0
37,36,73,1979,0
46,42,88,1980,0
44,40,84,1981,0
48,28,76,1982,0
54,41,95,1983,0
43,35,78,1984,0
43,35,78,1985,0
45,32,77,1986,0
36,37,73,1987,0
38,30,68,1988,0
29,31,60,1989,0
42,40,82,1990,0
55,48,103,1991,0
45,30,75,1992,0
41,43,84,1993,0
43,42,85,1994,0
40,42,82,1995,0
41,43,84,1996,0
47,36,83,1997,0
33,32,65,1998,0
39,36,75,1999,0
36,31,67,2000,0
35,47,82,2001,0
46,33,79,2002,0
41,52,93,2003,0
38,34,72,2004,0
46,38,84,2005,0
48,34,82,2006,0
37,21,58,2007,0
38,36,74,2008,0
57,42,99,2009,0
38,40,78,2010,0
44,41,85,2011,0
47,33,80,2012,0
34,24,58,2013,0
37,39,76,2014,0
35,24,59,2015,0
49,42,91,2016,0
27,25,52,2017,0
42,39,81,2018,0
36,23,59,2019,0
55,33,88,2020,0
45,48,93,2021,0
56,37,93,2022,0
41,32,73,2023,0
41,31,72,2024,0
44,35,79,2025,0
39,27,66,2026,0
36,35,71,2027,0
37,37,74,2028,0
31,28,59,2029,0
41,34,75,2030,0
36,27,63,2031,0
43,51,94,2032,0
51,43,94,2033,0
32,26,58,2034,0
39,30,69,2035,0
48,33,81,2036,0
51,34,85,2037,0
43,31,74,2038,0
51,42,93,2039,0
44,28,72,2040,0
30,41,71,2041,0
38,23,61,2042,0
53,35,88,2043,0
38,38,76,2044,0
38,31,69,2045,0
41,41,82,2046,0
42,35,77,2047,0
27,31,58,2048,0
42,34,76,2049,0
40,51,91,2050,0
48,23,71,2051,0
35,37,72,2052,0
47,37,84,2053,0
40,41,81,2054,0
46,44,90,2055,0
36,28,64,2056,0
31,29,60,2057,0
42,27,69,2058,0
41,34,75,2059,0
39,36,75,2060,0
45,40,85,2061,0
43,29,72,2062,0
31,27,58,2063,0
30,30,60,2064,0
42,50,92,2065,0
47,40,87,2066,0
25,31,56,2067,0
35,36,71,2068,0
33,35,68,2069,0
34,27,61,2070,0
33,33,66,2071,0
34,30,64,2072,0
49,38,87,2073,0
49,40,89,2074,0
40,29,69,2075,0
43,20,63,2076,0
34,31,65,2077,0
47,39,86,2078,0
44,40,84,2079,0
39,35,74,2080,0
39,40,79,2081,0
57,43,100,2082,0
37,38,75,2083,0
36,37,73,2084,0
45,36,81,2085,0
45,43,88,2086,0
41,30,71,2087,0
44,38,82,2088,0
42,32,74,2089,0
39,35,74,2090,0
47,41,88,2091,0
42,34,76,2092,0
30,33,63,2093,0
32,37,69,2094,0
39,39,78,2095,0
31,28,59,2096,0
29,25,54,2097,0
47,42,89,2098,0
43,42,85,2099,0
45,38,83,2100,0
34,44,78,2101,0
39,22,61,2102,0
42,33,75,2103,0
40,23,63,2104,0
36,41,77,2105,0
41,35,76,2106,0
42,40,82,2107,0
42,38,80,2108,0
40,39,79,2109,0
41,38,79,2110,0
36,30,66,2111,0
43,35,78,2112,0
42,37,79,2113,0
48,46,94,2114,0
41,30,71,2115,0
49,48,97,2116,0
44,32,76,2117,0
39,32,71,2118,0
48,42,90,2119,0
43,36,79,2120,0
28,25,53,2121,0
41,31,72,2122,0
36,26,62,2123,0
50,28,78,2124,0
39,24,63,2125,0
43,29,72,2126,0
36,32,68,2127,0
48,37,85,2128,0
38,32,70,2129,0
43,42,85,2130,0
36,36,72,2131,0
35,41,76,2132,0
32,29,61,2133,0
40,25,65,2134,0
52,40,92,2135,0
36,27,63,2136,0
45,30,75,2137,0
33,33,66,2138,0
43,24,67,2139,0
36,34,70,2140,0
38,35,73,2141,0
31,32,63,2142,0
45,27,72,2143,0
46,29,75,2144,0
48,36,84,2145,0
47,31,78,2146,0
44,48,92,2147,0
44,45,89,2148,0
42,25,67,2149,0
31,32,63,2150,0
50,40,90,2151,0
39,39,78,2152,0
32,28,60,2153,0
36,29,65,2154,0
39,26,65,2155,0
39,34,73,2156,0
55,41,96,2157,0
39,23,62,2158,0
36,27,63,2159,0
39,40,79,2160,0
40,39,79,2161,0
43,35,78,2162,0
43,39,82,2163,0
45,35,80,2164,0
35,32,67,2165,0
35,40,75,2166,0
36,32,68,2167,0
36,34,70,2168,0
53,33,86,2169,0
50,25,75,2170,0
47,31,78,2171,0
38,32,70,2172,0
33,37,70,2173,0
42,40,82,2174,0
37,39,76,2175,0
47,33,80,2176,0
32,41,73,2177,0
41,34,75,2178,0
44,47,91,2179,0
39,29,68,2180,0
39,32,71,2181,0
49,36,85,2182,0
42,25,67,2183,0
36,30,66,2184,0
43,38,81,2185,0
41,30,71,2186,0
52,33,85,2187,0
40,34,74,2188,0
41,41,82,2189,0
48,32,80,2190,0
27,36,63,2191,0
40,42,82,2192,0
43,29,72,2193,0
35,28,63,2194,0
41,31,72,2195,0
42,40,82,2196,0
40,32,72,2197,0
33,36,69,2198,0
43,30,73,2199,0
39,40,79,2200,0
48,36,84,2201,0
40,33,73,2202,0
38,34,72,2203,0
44,36,80,2204,0
47,34,81,2205,0
44,27,71,2206,0
40,30,70,2207,0
35,36,71,2208,0
44,28,72,2209,0
39,34,73,2210,0
47,35,82,2211,0
33,22,55,2212,0
32,30,62,2213,0
37,35,72,2214,0
33,22,55,2215,0
38,27,65,2216,0
46,34,80,2217,0
51,43,94,2218,0
44,31,75,2219,0
34,32,66,2220,0
38,28,66,2221,0
53,36,89,2222,0
33,35,68,2223,0
31,27,58,2224,0
41,29,70,2225,0
36,29,65,2226,0
32,34,66,2227,0
41,36,77,2228,0
39,46,85,2229,0
39,30,69,2230,0
38,30,68,2231,0
37,33,70,2232,0
38,32,70,2233,0
41,30,71,2234,0
39,33,72,2235,0
41,31,72,2236,0
41,27,68,2237,0
36,29,65,2238,0
40,32,72,2239,0
47,31,78,2240,0
32,44,76,2241,0
42,32,74,2242,0
52,37,89,2243,0
36,38,74,2244,0
47,29,76,2245,0
44,36,80,2246,0
43,39,82,2247,0
43,40,83,2248,0
40,32,72,2249,0
40,30,70,2250,0
44,28,72,2251,0
43,36,79,2252,0
43,42,85,2253,0
36,25,61,2254,0
35,28,63,2255,0
27,23,50,2256,0
43,32,75,2257,0
46,36,82,2258,0
46,37,83,2259,0
37,41,78,2260,0
53,37,90,2261,0
43,43,86,2262,0
49,34,83,2263,0
35,36,71,2264,0
50,37,87,2265,0
39,21,60,2266,0
42,29,71,2267,0
33,32,65,2268,0
46,38,84,2269,0
42,36,78,2270,0
44,29,73,2271,0
39,31,70,2272,0
50,38,88,2273,0
30,34,64,2274,0
48,40,88,2275,0
35,33,68,2276,0
56,36,92,2277,0
43,25,68,2278,0
37,31,68,2279,0
35,30,65,2280,0
41,36,77,2281,0
43,34,77,2282,0
45,36,81,2283,0
45,40,85,2284,0
38,27,65,2285,0
31,17,48,2286,0
42,29,71,2287,0
40,39,79,2288,0
31,35,66,2289,0
37,30,67,2290,0
31,37,68,2291,0
33,17,50,2292,0
45,39,84,2293,0
47,41,88,2294,0
35,28,63,2295,0
35,39,74,2296,0
43,32,75,2297,0
48,29,77,2298,0
44,26,70,2299,0
48,34,82,2300,0
39,23,62,2301,0
36,31,67,2302,0
50,39,89,2303,0
47,31,78,2304,0
46,38,84,2305,0
51,44,95,2306,0
45,31,76,2307,0
39,32,71,2308,0
49,32,81,2309,0
37,31,68,2310,0
38,27,65,2311,0
42,36,78,2312,0
45,29,74,2313,0
41,37,78,2314,0
39,26,65,2315,0
44,32,76,2316,0
39,31,70,2317,0
34,36,70,2318,0
48,35,83,2319,0
27,34,61,2320,0
32,24,56,2321,0
53,33,86,2322,0
40,35,75,2323,0
37,30,67,2324,0
32,24,56,2325,0
36,33,69,2326,0
37,32,69,2327,0
49,49,98,2328,0
30,29,59,2329,0
40,32,72,2330,0
34,43,77,2331,0
40,31,71,2332,0
39,36,75,2333,0
42,37,79,2334,0
49,38,87,2335,0
32,36,68,2336,0
44,33,77,2337,0
39,43,82,2338,0
48,29,77,2339,0
38,28,66,2340,0
46,36,82,2341,0
34,34,68,2342,0
46,40,86,2343,0
36,33,69,2344,0
50,37,87,2345,0
34,40,74,2346,0
33,35,68,2347,0
37,39,76,2348,0
42,32,74,2349,0
36,30,66,2350,0
29,35,64,2351,0
43,26,69,2352,0
49,32,81,2353,0
40,37,77,2354,0
42,28,70,2355,0
33,32,65,2356,0
43,26,69,2357,0
46,34,80,2358,0
52,44,96,2359,0
37,28,65,2360,0
50,41,91,2361,0
45,31,76,2362,0
46,41,87,2363,0
48,34,82,2364,0
36,35,71,2365,0
47,29,76,2366,0
36,34,70,2367,0
38,26,64,2368,0
35,44,79,2369,0
45,35,80,2370,0
46,35,81,2371,0
45,40,85,2372,0
33,33,66,2373,0
49,47,96,2374,0
44,30,74,2375,0
43,37,80,2376,0
38,32,70,2377,0
30,32,62,2378,0
41,27,68,2379,0
43,33,76,2380,0
48,37,85,2381,0
42,45,87,2382,0
38,24,62,2383,0
42,28,70,2384,0
47,34,81,2385,0
38,28,66,2386,0
39,23,62,2387,0
50,45,95,2388,0
39,33,72,2389,0
44,41,85,2390,0
44,29,73,2391,0
41,31,72,2392,0
43,35,78,2393,0
40,36,76,2394,0
39,42,81,2395,0
51,44,95,2396,0
39,39,78,2397,0
34,39,73,2398,0
40,47,87,2399,0
39,25,64,2400,0
52,34,86,2401,0
46,39,85,2402,0
40,41,81,2403,0
47,39,86,2404,0
30,31,61,2405,0
43,29,72,2406,0
38,30,68,2407,0
41,27,68,2408,0
42,35,77,2409,0
39,35,74,2410,0
33,26,59,2411,0
39,40,79,2412,0
37,36,73,2413,0
41,32,73,2414,0
42,30,72,2415,0
41,31,72,2416,0
37,33,70,2417,0
37,34,71,2418,0
24,29,53,2419,0
39,42,81,2420,0
33,32,65,2421,0
45,40,85,2422,0
45,43,88,2423,0
40,29,69,2424,0
36,37,73,2425,0
48,40,88,2426,0
39,34,73,2427,0
45,27,72,2428,0
37,40,77,2429,0
45,39,84,2430,0
38,31,69,2431,0
35,36,71,2432,0
38,36,74,2433,0
42,46,88,2434,0
39,28,67,2435,0
41,39,80,2436,0
35,43,78,2437,0
47,42,89,2438,0
46,38,84,2439,0
44,30,74,2440,0
32,25,57,2441,0
40,27,67,2442,0
46,28,74,2443,0
41,26,67,2444,0
30,28,58,2445,0
35,30,65,2446,0
23,28,51,2447,0
40,30,70,2448,0
46,43,89,2449,0
45,24,69,2450,0
35,24,59,2451,0
38,26,64,2452,0
48,39,87,2453,0
40,38,78,2454,0
36,33,69,2455,0
37,26,63,2456,0
43,45,88,2457,0
26,30,56,2458,0
44,34,78,2459,0
37,31,68,2460,0
35,33,68,2461,0
39,35,74,2462,0
43,29,72,2463,0
33,35,68,2464,0
49,41,90,2465,0
39,24,63,2466,0
44,45,89,2467,0
48,30,78,2468,0
44,33,77,2469,0
40,36,76,2470,0
36,42,78,2471,0
44,47,91,2472,0
38,35,73,2473,0
39,40,79,2474,0
45,28,73,2475,0
40,32,72,2476,0
38,29,67,2477,0
41,32,73,2478,0
40,44,84,2479,0
41,44,85,2480,0
41,40,81,2481,0
43,26,69,2482,0
36,30,66,2483,0
45,26,71,2484,0
31,36,67,2485,0
45,39,84,2486,0
44,28,72,2487,0
36,24,60,2488,0
36,44,80,2489,0
39,37,76,2490,0
41,27,68,2491,0
44,33,77,2492,0
48,46,94,2493,0
41,31,72,2494,0
32,34,66,2495,0
44,30,74,2496,0
38,35,73,2497,0
48,39,87,2498,0
30,33,63,2499,0
30,20,50,2500,0
42,37,79,2501,0
34,43,77,2502,0
41,39,80,2503,0
42,33,75,2504,0
42,38,80,2505,0
35,41,76,2506,0
43,33,76,2507,0
36,27,63,2508,0
44,28,72,2509,0
37,31,68,2510,0
47,41,88,2511,0
38,30,68,2512,0
40,39,79,2513,0
41,45,86,2514,0
41,33,74,2515,0
44,33,77,2516,0
39,29,68,2517,0
38,35,73,2518,0
42,37,79,2519,0
40,35,75,2520,0
39,33,72,2521,0
38,35,73,2522,0
53,41,94,2523,0
50,41,91,2524,0
39,36,75,2525,0
34,31,65,2526,0
33,42,75,2527,0
30,23,53,2528,0
38,36,74,2529,0
41,37,78,2530,0
44,34,78,2531,0
44,34,78,2532,0
41,41,82,2533,0
42,25,67,2534,0
38,37,75,2535,0
48,28,76,2536,0
40,31,71,2537,0
30,25,55,2538,0
47,37,84,2539,0
44,30,74,2540,0
36,38,74,2541,0
52,32,84,2542,0
36,34,70,2543,0
53,36,89,2544,0
34,20,54,2545,0
62,43,105,2546,0
32,30,62,2547,0
42,39,81,2548,0
32,28,60,2549,0
42,45,87,2550,0
36,29,65,2551,0
39,33,72,2552,0
46,42,88,2553,0
42,38,80,2554,0
33,28,61,2555,0
41,44,85,2556,0
38,34,72,2557,0
42,45,87,2558,0
37,32,69,2559,0
28,27,55,2560,0
39,36,75,2561,0
49,37,86,2562,0
42,31,73,2563,0
41,39,80,2564,0
41,40,81,2565,0
44,38,82,2566,0
36,25,61,2567,0
42,25,67,2568,0
43,38,81,2569,0
45,31,76,2570,0
44,37,81,2571,0
42,35,77,2572,0
30,38,68,2573,0
49,36,85,2574,0
39,29,68,2575,0
45,30,75,2576,0
44,41,85,2577,0
36,27,63,2578,0
31,25,56,2579,0
40,37,77,2580,0
36,23,59,2581,0
46,29,75,2582,0
36,28,64,2583,0
49,31,80,2584,0
45,30,75,2585,0
50,34,84,2586,0
38,25,63,2587,0
41,37,78,2588,0
43,28,71,2589,0
48,22,70,2590,0
41,34,75,2591,0
40,35,75,2592,0
46,35,81,2593,0
30,29,59,2594,0
36,46,82,2595,0
41,36,77,2596,0
37,26,63,2597,0
30,35,65,2598,0
41,43,84,2599,0
39,32,71,2600,0
50,46,96,2601,0
44,35,79,2602,0
31,26,57,2603,0
37,38,75,2604,0
44,43,87,2605,0
41,36,77,2606,0
41,33,74,2607,0
38,43,81,2608,0
36,29,65,2609,0
50,48,98,2610,0
43,43,86,2611,0
41,42,83,2612,0
37,39,76,2613,0
32,34,66,2614,0
50,26,76,2615,0
35,36,71,2616,0
43,39,82,2617,0
47,27,74,2618,0
36,37,73,2619,0
42,27,69,2620,0
41,38,79,2621,0
30,19,49,2622,0
41,27,68,2623,0
50,36,86,2624,0
39,27,66,2625,0
